target,text,自我导向,刺激,享乐主义,成就,权力,安全,传统,遵从,慈善,大同主义
春节放鞭炮,春节放鞭炮:大雾预警，窗外依旧响起了噼里啪啦，痛心的声音。点个火就能发财？到时候命都没了钱有个鸟用？#放鞭炮迎财神##全国雾霾##春节不放鞭炮# |嘉兴·嘉兴...,0,0,0,0,0,1,1,0,0,0
开放二胎,开放二胎:“如果不能保证孩子的幸福，我为什么要生下他呢？” ,0,0,0,0,0,0,0,1,1,0
春节放鞭炮,春节放鞭炮:#我谈禁放心里话# 春节即将来临，@平安宜昌 联合当地环卫、学校、医院、消防、环保等部门，拍摄了一组呼吁大家春节不放鞭炮的照片，通过此次宣传，树立全民自觉自愿“禁放”意识，真正体会到禁放人人有责，平安人人受益！祝愿所有人平平安安过春节！,0,0,0,0,0,1,1,0,0,0
深圳禁摩限电,深圳禁摩限电:【“禁摩限电”：是对底层民众的漠视】今天他们会禁摩限电，明天他们就会砸烂其他他们没能力管的交通工具。更糟糕的是，这种管理方式明知是违法的。http://t.cn/Rq5yLj8,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:深圳禁摩禁电应该说是懒政，该管的管不好，该引导的不会引导，简单粗暴的猪脑子，很多年了没有给全国其他地方做个榜样了，其他地方再总结猪的教训。谁和人民作对，谁没有明天。水可载舟，亦可覆舟。 ,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:今年春节不放鞭炮，为环保做点实事，今天女儿给我们买来了电子鞭炮。,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#强烈反对任何时候放鞭炮#没到春节，鞭炮声就此起彼伏，尤其是凌晨，扰民又伤财！现在空气质量这么差，虽然我们有无论喜事丧事都放鞭炮的传统，但真的有百害而无一利！呼吁大家不放鞭炮！！！,0,0,0,0,0,1,1,0,0,1
深圳禁摩限电,深圳禁摩限电:支持，被电动车在人行道上撞过 ,0,0,0,0,0,1,0,1,0,0
开放二胎,开放二胎:这是听到的最感人的二胎解释：在这个充满竞争、人情冷漠、充满功利的年代，父母最重要的不是给孩子留下银子和房子，而是给他留下一个亲人…… 对孩子来说世界上最好的礼物就是“手足”，一起学习，一起玩耍，一起成长，当父母都已老去时，他们仍在彼此的生命中举足轻重！ |西安·西安...,0,0,0,0,0,0,0,1,1,0
开放二胎,开放二胎:#删除失独扶助条款#刚开放二胎就这样，让在以前的政策下的独生子女家庭怎么办！难道政府所有的政策都是为了取消人民所该享有的福利吗？取消晚婚假也一样，晚育也不能再多放产假了，政府真的是要把人民都榨干啊！,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,"深圳禁摩限电:深圳禁摩限电，就好比只许州官放火，不许百姓点灯。有钱人可以开车，没钱人就连电动车都不能骑。是要给电动车监管，不是一棒子打死,既是资源的浪费，更是对民生的侵害。君子为政，当古道热肠！",0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:#我有话说#【“十三五”环境保护规划前期调查】 #我承诺春节不放鞭炮#我和的朋友们愿意为减少雾霾做点事，请您一起为环保做出承诺 http://t.cn/8k6Y2ms,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:to春节弃炮活动：不放鞭炮，谈何春节？减少pm2.5我更愿意少开车环保出行：）,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:最好的办法是：学希特勒，把我们这些穷鬼都赶到集中营的焚尸炉里去，这样剩下的都是高贵的人，也就不用限这限那的了，他们的日子也就好过了！【禁摩限电没说出的半句话：把穷人从城市清理出去】,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:回味过年，几未闻鞭炮声，一个很小的城市也被禁了，偶尔见人过年“偷放”，感兴趣的是中老年人，青年及小孩不感冒，折射出1-20年后，春节传统文化还在吗？可能过年都没了，要感受过年，需要出国去。放鞭炮是有某些风险，但也就几天，但有危险就要禁吗？开车的危险相比放鞭炮，更大了去了，是否也要禁？,0,0,0,0,0,1,1,0,0,0
春节放鞭炮,春节放鞭炮:快来看看吧！我家春节真环保啊！不抽烟，也不为客人准备香烟和槟榔。不放鞭炮，三个小朋友也自觉不放花炮！环保从每人每家做起吧！ ,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:我就问你们交警还有没人性？是这样执法的吗？是杀人放火了还是烧杀抢掠了？你们的执法就这样曝光在总目睽睽之下不羞耻吗？难道你们禁摩限电是靠打老百姓伤老百姓东西才能达到效果还是完成你们的指标？别口口声声说的自己多么的仁义之师#深圳禁摩限电#,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:今晚锵锵三人行讨论深圳治电摩话题，有点敏感。窦文涛、许子东、马家辉三位讲了很多，但都讲点表面的东西，温柔一点说，根子都出在政府不专业这个问题上，无论如何政府还是要专业一点，中国改革的唯一出路是城市化，城市化那么简单吗？中国可以学美国人人开车吗？城市管理欠帐太多，将来会如何更重要。,0,0,0,1,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:深圳交警处理“交通乱象”有理有节，社会需要规矩，支持。 ,0,0,0,0,0,1,0,1,0,0
春节放鞭炮,春节放鞭炮:“中华民族过春节，中华民族放鞭炮，这是我们的传统，也是我们对先祖的感恩。我始终不明白，为什么要拿放鞭炮来说事儿”！ 答：现在人口这么多，居住这么集中。再发扬这种民俗就不是文化【文明】行为了。,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:超有爱的一家人，二胎，不只是政策，更是幸福哦,0,0,0,0,0,0,0,1,1,0
开放二胎,开放二胎:为什么不早一点开放二胎政策 没人一起去海底世界看鱼 也没人一起去动物园看羊驼 一起和我撩猫的人都没有 也没有人可以让我捏捏脸,0,0,0,0,0,0,0,1,1,0
春节放鞭炮,春节放鞭炮:北京兴过一阵过春节不放炮的潮流，坚持了没有几年就因为实在太没意思了而主动放弃了，所以传统的东西，肯定是根深蒂固，不是新思维新举措就能轻易改变得了的，过年就要有些表示，有一些体现，吃喝是一个方面，放鞭炮也是很好表现的途径，瑞雪兆丰年，烟花呈祥瑞，都有寄托期盼的内涵，所以有传承的必要,0,0,0,0,0,0,1,0,0,0
春节放鞭炮,春节放鞭炮:#外环内禁放烟花爆竹##春节不让放鞭炮##春节少放鞭炮# 这简直就是狗带！哪里还像过年的气氛了，人家结婚也不让放，傻逼！传统都丢了！这一年能放多少鞭炮啊，傻逼！,0,0,0,0,0,0,1,0,0,0
深圳禁摩限电,深圳禁摩限电:“禁摩限电”原因之一：深圳道路交通没有设计摩的、电动车的道路；国家无标准，行驶无牌照，上路无依据；这些是消费者的责任吗？为什么不先处罚无标准的生产消售者,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:#春节少放鞭炮# 为什么长春市内禁止燃放烟花爆竹空气还这样？沈阳允许放了空气感觉还不错啊……这说明空气好不好跟放不放鞭炮并非直接因果。还有呼吁过年不放鞭炮的说污染空气，年味儿本来都没了这不让那不让的。鞭炮放了几千年了也没见雾霾，工业污染和尾气排放治理好是关键。 http://t.cn/RGbM6Xi,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:#深圳禁摩限电# 拿一年几十起的电动车事故鸡毛当令箭，有什么事情是上牌和明确管理规章解决不了的？你说电动车逆行占道闯红灯，按照法律法规抓就得了，你说部分电动车超速超重，你倒是管理一下源头啊，生产许可证谁发的？你说深圳没有自行车道？有些路连人行道都没有…怪平民老百姓囖…,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:你们没有生活在这个城市是体会不到 电动车毫无规矩 开电摩载客的素质极差 开得很快还到处乱窜 有时候过马路走在路上都怕被他们撞了,0,0,0,0,0,1,0,1,0,0
开放二胎,开放二胎:真的很难过，气候越来越差，风景好的地方越来越被压榨，还继续推广二胎三胎，不是不想让宝宝出生，是地球根本负担不起了，国家除了收钱积极，什么都跟不上实情，真的不是不爱国，是真的不理解到底国家有没有真的关心一下我们能生存多久？,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:总体看，深圳这一做法，法律依据不足，对社会造成的负面影响很大。如果说城市交通拥堵，深圳恐怕不能跟北京、上海等城市相比。这些城市都没有是实行禁止政策。政府出台此项政策要更多地站在老百姓的角度，换位思考。普通群众没有能力去购买小汽车。如果都买，更堵 ,0,0,0,0,0,0,0,1,0,1
开放二胎,开放二胎:操，出政策还有准谱吗？你说不能生就不能生，你说能生就能生，你说多生就多生，你说少生就少生......政府政策如果延续性，那么政府的信用度在哪里？做决策的时候不论证不问民意吗？应该是不论证不问民意的，否则这么会做这么多傻逼的决定……,1,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:深圳禁摩限电对准餐饮业:只可自行车送外卖 相信这些规则制定者没吃过外卖，骑自行车送外卖不要说送到还能不能是热的，就只是来回晃好好的饭都会变成折箩。人类的进步就因为当权者不想管理，硬逼着人类要退回原始社会，靠人力运输而不是机器。朱门酒肉臭，路有冻死骨。 http://t.cn/RqbF3gA,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:禁摩限电？也不知道是哪位高官提出来的，你们一天上下班都有专车接送，我们老百姓有什么？我们老百姓买的起的交通工具也就是这俩样。 |密山·裴德...,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:#深圳禁摩限电#并不是每个人开车都是横冲直撞的，你以为他们都不要命吗？我觉得只要是不违反交通规则的摩托车那些的都可以上路，你以为每个人都养得起小车吗？现在油价多贵啊。能不能为老百姓着想，有句话说:“兴，百姓苦，亡，百姓苦”苦的都是我们老百姓啊，都开小车，到时候又说什么污染环境了。,0,0,0,0,0,1,0,1,0,1
春节放鞭炮,春节放鞭炮:#瑞雪丰年，书香暖心，文明浸润#转眼寒假就过完了，谈谈春节，随着时间的推移，现在过年的年味是越来越淡薄，以前过年家家户户开始吃年饭放鞭炮烟火，而现在因为社会的进步，空气的污染鞭炮烟火也禁止了。过年没有以前热闹了。最后我只想说社会在发展，人们在进步，但祖国还是应该保留我们的传统美德。,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#烟花爆竹#烟花固然美丽，但燃放过程中还极容易造成火灾隐患，所产生的噪音污染更不容忽视。庆祝过年的方式有很多种，我们可以贴对联、贴福字、一家人聚在一起包饺子其乐融融，春节不放鞭炮，减少污染、减少噪音，减少花费何乐而不为呢？,0,0,0,0,0,1,1,0,0,0
深圳禁摩限电,深圳禁摩限电:电商和快递代表的新经济打破了传统以地产开发租赁的旧商业模式，也打破了之前的利益权利分配，中央政府借助新经济发展的契机，通过营改增等手段收回地方政府的财权和事权，地方政府也以禁摩等方式进行反抗，本质上是利益和权利之争。中央以地方的博弈，苦逼了快递哥！ ,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:#热点快评#电动车治理是系统工程。病根在国家非机动车标准早已脱离现实，马路上跑的电动车有多少是20码以下的；其次是交通法规修订滞后，现行法规对交通事故中的电动车几乎没什么处罚措施。地方政府出手治理，是末端治理。苦的是交警，加剧的是公众与政府的对立。『媒体:深圳禁摩限电有法律依据吗_手机,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:全国抗议禁行电动车！老百姓买不起汽车，买个代步车，何罪之有？你们当官的有汽车，老板有私家车，警察有摩托，让老百姓拿步量吗？什么年代？要倒退嘛？王八但！ ,0,0,0,0,0,0,0,1,0,1
开放二胎,开放二胎:昨去面试，也遭遇“神提问”，你打算要不要二胎？面试后他们还在讨论这个问题。本来很有优势的我就这么被恶心了一把！国家开放二胎是不是也应该适当引导一下企业积极践行，不然我们这些职业女性怎么面对这些屡屡而来的“歧视”？歧视女性，生一胎的女性，生二胎的女性，要不然让女同胞集体在家相夫教子,0,0,0,0,0,0,0,1,0,1
开放二胎,开放二胎:#全面二胎# 不会生啊，孩子上初中毛估估要花费10--20万，高中恐怕也得这个数，加上万一打算留学，总归培养一个孩子，没个一百万就别生了。,1,0,0,1,0,0,0,1,0,0
春节放鞭炮,春节放鞭炮:#我承诺春节不放鞭炮# 从身边小事做起，从自己做起，为了我们的蓝天，为了我们的未来生活，我很乐意愿意为减少雾霾做点事！我承诺春节不放鞭炮！,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:虽然非常讨厌那些乱串乱冲的电动车，但是都不容易也能理解。一刀切未必好事，但如何更加合理合法的规范的确是个难题。,0,0,0,0,0,1,0,1,0,1
深圳禁摩限电,深圳禁摩限电:支持禁了电动车， 摩托车需考牌！  电动车速度太快又不遵守交规还走非机动车道， 见过太多因电动车出的事故了。 ps：我在北京,0,0,0,0,0,1,0,1,0,0
开放二胎,开放二胎:二胎开放，想生孩子的越来越多了，医院忙的要死，排队等待将会让人们烦的要死,0,0,0,0,0,1,0,1,0,0
春节放鞭炮,春节放鞭炮:【春节不放炮一样有年味儿】“少放一挂鞭，多增一抹蓝”。所以，过年不放鞭炮，不仅不会影响过年团聚高兴的氛围，反而还保护了我们赖以生存的生态环境。丰富多彩的文化庙会、写对联、包饺子http://t.cn/8FMyuT2,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:#90后断崖式减少##90后断崖式减少#开放二胎政策，都是一些四十几岁的大妈激动的不得了，要生宝宝，八零后都不愿意生，更别说九零后，再说了，九零后的本宝宝没有玩够，没有工作，买不起喜欢的包，用不起喜欢的化妆品，买不起房，生孩子？扯淡。结婚都难！,1,0,0,0,0,1,0,1,0,0
开放二胎,开放二胎:开始灌输给老公不要二胎的概念，但是每次提到他都会不高兴。但是一个，我都没有时间生，没有钱力养，两个？宁可他跟别人生。贫贱夫妻百事哀～不仅贫钱还贫情，就更哀了。,0,0,0,0,0,1,0,1,0,0
春节放鞭炮,春节放鞭炮:#微呼吁#【不放鞭炮 环保过年】最近全国各地的天气都有不同程度的阴霾，春节将至，烟花爆竹的燃放季也将开始。虽然我区部分地区还可以燃放鞭炮，但小番还是要呼吁大家过年不要燃放烟花爆竹，以免增加空气污染。节庆气氛固然要热闹，但保护环境更需要你我的行动，爱护环境就是爱护自己。,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#蛇舞青春过大年#【呼吁：少放鞭炮保护环境】春节将至，不少市民已开始准备鞭炮了。环保部门指出，燃放烟花爆竹使主要大气污染物浓度短时增幅明显，PM2.5与二氧化硫浓度急剧升高，市区大气污染加重。@石家庄共青团 呼吁广大市民过一个“绿色年”，春节期间尽量不放或少放鞭炮。,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:去年春节在家读了5本书，今年的假期是去年的一半，还是准备读5本书，并开始写论文。不知道能完成多少。（觉得自己好酷，春节不放鞭炮而在家看学术书）（看着看着书就烧了起来）,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#我的春节要蓝天#【我承诺——不放鞭炮不烧纸，移风易俗过新年】,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:实在不堪其扰 东湖路布心中学这块每天半夜都有改装电摩在飙车 要疯了 我搜索了一下微博 不少人在微博上投诉 甚至有网友报警两年了都没下文 怎么回事啊 能不能管管啊@深圳交警 @深圳公安 求关注 @第一现场 @都市路路通 @罗雪儿在线,0,0,0,0,0,1,0,1,0,0
深圳禁摩限电,深圳禁摩限电:小老百姓买不起汽车，买汽车你又限号，你们准卖不准用，是个什么道理，政府执行这些政策都没有问过市民意见，一刀切不顾百姓死活，专制的政府就是牛逼，惹不起 ,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:今年春节我们不放鞭炮，用行动将环保进行到底！ 我在:|长沙大道,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:出海 很多事就不能参与 家里同学二胎儿子满月和有个弟弟结婚 没办法不能到场 唯能祝福 希望都好好地 不为别的 为了家,0,0,0,0,0,0,0,1,0,0
春节放鞭炮,春节放鞭炮:#微倡议#【少放鞭炮，手留清新】福州市区明起可燃放烟花爆竹，街头上零售网点开忙。当传统年俗遇上清新福建，鞭炮要不要放、多放还是少放，引发热议。毋庸置疑，鞭炮少放，空气就好！厦门、福州刚刚上榜年度“五星美好城市”，重在呵护。请少放鞭炮，让猴年春节更清新，让生活更美好。（单志强）,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:#家产只分给儿子#这种事情真是很无语啊……如果两位女儿因此拒绝父母是不是又会被道德绑架说什么只认钱不孝顺父母呢！我觉得现在的老人应该意识到男女平等了吧，毕竟男孩也没带来什么实际好处吧突然觉得在男女平等意识还很浅薄的中国开放二胎对女孩子真的好嘛,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:#深圳禁摩限电#喷的最凶的大都不在深圳，真是白眼要翻到天上去了......电动车载客的真的很烦，而且1km以内可以自行车或步行，1km以上地铁公交....好吧虽然比较挤。但总比在路上乱窜安全，总之很无语啊不了解不要随意评判，靴靴。,0,0,0,0,0,1,0,1,0,0
开放二胎,开放二胎:那些自己想要二胎就不说了还拼命劝别人也要二胎的人到底怎么回事啊？我不想要二胎是罪吗？你自己想生就生啊！你管我！我就喜欢让我的孩子孤独寂寞冷行了吧！,1,0,0,0,0,0,0,1,0,0
开放二胎,开放二胎:国家说计划生育就计划生育，说开放二胎就开放二胎，说取消晚婚晚育假就取消。为什么不解决产生问题的根本原因呢？一党制就是这么独断。就拿治理雾霾天说单双号就立刻马上执行不遵守就扣分罚钱，难道国家就只能如此肤浅解决问题。出台政策请问问过老百姓么？！,0,0,0,0,0,0,0,1,0,1
开放二胎,开放二胎:目前来说我跟我先生感情还是很好的。但我能够感觉得出他们那边的长辈包括他自己是希望我们能有一个儿子的，虽然他们一直都说儿子姑娘都一样，前提是二胎开放了有了更多的机会。我觉得这都是场面话。我表姐也是二胎做了性别筛查怀孕中期做掉了。我不想承受这种痛苦。儿子真的是有那么好吗？,0,0,0,0,0,1,0,1,0,1
开放二胎,开放二胎:从 辽宁省现行政策来看，开放二胎的手续相对，比单独二胎要件少，简化一点。所以，即使在计划生育一胎政策落实最好的地方，独生子女也是最吃亏的一代；当年违规生二胎的，现在办事反而简化。我就不明白，这到底是鼓励违法生育还是鼓励二胎？踏实工作不违法乱纪的民众，反而是这个时代最吃亏的。,0,0,0,0,0,1,0,1,0,1
春节放鞭炮,春节放鞭炮:各位师兄、朋友新年好：为了不伤到那些众生，请大家慈悲为怀，尽量少放，最好不放鞭炮。同时也请学佛的同修们，在春节放鞭炮最激烈的那几天多多念佛，念观世音菩萨，或是其他经咒，持素、放生，并把功德回向给那些被鞭炮炸伤的看得见和看不见得一切众生离苦得乐。,0,0,0,0,0,1,1,0,0,0
开放二胎,开放二胎:半年前跟上了二胎的潮流，小逗呱呱来到我的身边，重温着育儿的酸酸甜甜，多了一份幸福，多了一份责任，可爱的你总能给我很多的惊喜，撒娇、耍赖、逗人开心是你屡试不爽的绝活爸爸妈妈和哥哥会陪着小宝贝快乐、幸福的成长噢祝贺我们的小宝贝半岁快乐,0,0,0,0,0,0,0,1,1,0
深圳禁摩限电,深圳禁摩限电:【深圳禁摩限电首曰拘留两百多人】"为什么要骑电动车呢？因为你穷而且弱小，为什么要抓骑电动车的市民呢？因为你又穷又弱小。不用听证、不用论证……“L秒拍视频 很难想像，以如此人力物力暴力，仅是对付我们身边坐电单车上班的兄弟姐妹，被拘者多为买不起小车的社会底层，深圳你想干什么？,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:#深圳禁摩限电#说实话，人家骑个电动车违反哪一条法律了，随便拘留，没收。这是把地方权利凌驾国家法律上把。虽然禁摩出发点是好的，但是这做法太特么粗暴，和流氓地痞没两样,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:@深圳交警 不能弄个电摩专用道吗…路口放一个小区进出口这种电动栏杆，绿灯放行红灯关闭。闯红灯或行驶机动车道直接罚款200并暂扣电动车，缴纳罚款后才能拿回电动车。直接杜绝电摩对百姓生活影响真的很大！在国外都有自行车车道为什么中国就没有电动车车道？ |丽水·温溪...,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:深圳禁摩限电，说是为了民众安全，但电动车的死亡率多高？强行推出，是否违反了国家的立法法？深圳交警称电动车违章多禁止电动车那是找借口，过于牵强。9成以上的道路交通事故与汽车有关，汽车为何不禁行，制定这些政策的都是权贵，禁不禁和他们都没关系，谁让这些政府是为人民（币）服务呢？,0,0,0,0,0,1,0,1,0,1
深圳禁摩限电,深圳禁摩限电:马路上，经常可以看到电摩的肆意乱传，就像广场舞大妈不管别人感受尽情高音跳舞，但这不是深圳官方可以横蛮禁止电摩的理由，骑电摩者那么随意与那么多贪腐官员现象具有同根文化，你们为何就没有禁止官员职业？横蛮禁电摩，诱发了我们中国的诡异哲学根基：我们与世界的关系、人与人的关系是混乱不堪的,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:#少燃烟花爆竹 远离十面“霾”伏# 据环保专家解释，鞭炮烟花不完全燃烧时会产生很多有害物质，释放大量一氧化碳，增加空气中细粒子(即PM2.5)的浓度。此外，烟花爆竹燃放后产生的化学物质和颗粒物会直接刺激人的鼻黏膜、呼吸道黏膜，危害身体健康。因此，我们倡导春节不放鞭炮http://t.cn/zY5hT3A,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:【是时候给电动车制定国家标准了】 不赞成禁摩限电，特别不赞成限电。对大多数老百姓来说电动车多方便快捷啊。下力气让老百姓遵守交规才是正道 http://t.cn/RqiNiw7,0,0,0,0,0,1,0,1,0,1
开放二胎,开放二胎:总想趁着自己还没有二胎 父母身体还康健 带着他们出去转转 然而远的地方欧美澳他们难以负荷十多个小时的飞行 近的地方新马泰他们已经去过 日韩他们说没意思 国内绝大多数地方也已经走过 剩下西藏新疆之类的也有路途遥远高原反应的问题 唉 或许能常伴左右就是他们对远嫁女儿的一点小要求了吧,0,0,0,0,0,0,0,1,1,0
春节放鞭炮,春节放鞭炮:【盘点蛇年春节长假热词】爱环保不放鞭炮，爱光盘拒绝剩宴，蛇年春节，人们掀起了过年的新风尚。我们一起来看看今年的热词有哪些 @扬子晚报,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:#拟取消晚婚晚育奖励#生二胎的时候罚款，一声令下，开放二胎，就逼的我们结婚，婚假都没有怎么去度蜜月，造娃子。将来是不是晚婚都要罚款，现在想想，高中毕业就应该结婚生娃。被伟大的祖国忽悠的够够的了。,0,0,0,0,0,1,0,1,0,0
深圳禁摩限电,深圳禁摩限电:交管部门监管管理前提是必须做到公平，电单车作为交通工具，节能减排，节省道路资源，电单车所有者理直气壮地应该和小车所有者有同样平等的交通权。禁摩禁电是蔑视弱势群体权益的懒政行为！深圳交管部门必须检讨错误的作为！ ,0,0,0,0,0,0,0,1,0,1
开放二胎,开放二胎:苦逼的一周又开始了，每天5:50起床，老妈真是受不鸟。下半年初二儿子就能住校了，我的苦日子也算熬到头了。所以那些天天在我耳边唠叨生二胎的都一边玩去，到时我开始享受生活，到处旅行，你们还苦哈哈的在换尿片，接送孩子，想想都嘚瑟。,0,0,1,0,0,0,0,1,0,0
深圳禁摩限电,深圳禁摩限电:我同意网友们的提议，要禁摩禁电，先让公务员们放下公车，体验一下普通人上下班，再来制订政策。,0,0,0,0,0,0,0,1,0,1
深圳禁摩限电,深圳禁摩限电:#深圳禁摩限电#小老百姓买不起汽车，买汽车你又限号，你们准卖不准用，是个什么道理，政府执行这些政策都没有问过市民意见，一刀切不顾百姓死活，专制的政府就是牛逼，惹不起,0,0,0,0,0,0,0,1,0,1
春节放鞭炮,春节放鞭炮:#拒绝烟花爆竹# 一直不喜欢春节，每次听到放鞭炮的声音都会很烦躁。难道国人只能用这种聒噪同时还造成各种精神污染、空气污染的形式来表示自己的欢乐么？如果这种形式的延续，只是因为传统。那这种传统难道不该改变么？空气都这样了，还放炮，作死啊？ 详情:|拒绝烟花爆...,0,0,0,0,0,1,1,0,0,1
春节放鞭炮,春节放鞭炮:刚看新闻，鼓励过年少放或者不放鞭炮。原因是污染空气。我的第一反应是：放鞭炮也是春节的文化呀，没鞭炮就没有没有年味，在我心中#春晚#与鞭炮是过年一种传承。小时候，哥哥带我放鞭炮，现在，我带小弟放鞭炮。从没有那种方式可以代替放鞭炮，哪怕是红包！ |禹州·花石...,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:#交通安全古诗# 一人一句：但使龙城飞将在，开车请系安全带,0,0,0,0,0,1,0,1,0,0
春节放鞭炮,春节放鞭炮:北京春节能放鞭炮，那个惊讶啊。不过听说这是老北京的一个传统，大年夜，全城鞭炮响个不停，电视声音也听不到。,0,0,0,0,0,0,1,0,0,0
春节放鞭炮,春节放鞭炮:今年放炮的真是少了耶 低碳环保过大年 过年放鞭炮是中华民族的传统，图的就是那份喜庆热闹。而为了我们赖以生存的环境和空气，不放炮的春节，依然喜庆热闹。看来只要引导正确，宣传到位，易风移俗，并非难事。,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:朋友头一次去签证，碰上种场面，真的有点被吓到。这年头，签个证都那么难，国家还开放二胎，政府资源根本跟不上好么,0,0,0,0,0,1,0,1,0,1
开放二胎,开放二胎:国家应该尽快出台对孕妇和哺乳妈妈的福利，包括妇幼医院，哺乳室的完善，儿童医院增加。毕竟开放二胎了。,0,0,0,0,0,1,0,1,0,1
开放二胎,开放二胎:孩儿她爹说不要二胎了，因为想把全部的爱都给他女儿，怕我二胎万一生了儿子该不宠他女儿了，怎么可能会不宠呢，从孕早期的见红到孕中期的糖尿病再到孕晚期的高血压，怀她怀的很艰辛，她就是我生命啊,0,0,0,0,0,1,0,1,1,1
春节放鞭炮,春节放鞭炮:#新年快乐# 祝大家新年快乐，马年行大运。 关于春节放鞭炮的问题，我想说的是，那些提倡春节不放鞭炮的都是纯二逼，故意把环境污染归咎为燃放鞭炮的更是王八蛋，少出来愚民了，你们咋不提倡春节期间所有的化工厂都停工呢，汽车尾气、燃放鞭炮造成的污染能占多大的比例，舍本逐末，二逼之极！,0,0,0,0,0,0,1,0,0,1
深圳禁摩限电,深圳禁摩限电:@深圳交警 龙华何时禁摩？乱按喇叭烦死人！！随意闯红灯，地铁口堵住！尤其是龙胜，龙华地铁口！希望管管！噪音污染不可忽视！电摩跟着行人后边一直鸣笛，刺耳的很！想打人！严重影响深圳形象！！ http://weibo.com/u/1792702427,0,0,0,0,0,1,0,1,0,0
春节放鞭炮,春节放鞭炮:好久不说话了，刚才看到一则新闻，不吐不快，tm的新闻媒体不好好监督zf部门好好治理环境，反倒让大家过年不放鞭炮。真是tm妓者。我已经十多年不放鞭炮了，但是我誓死捍卫我过春节想放就放鞭炮的权利。,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#我的春节要蓝天# 【博友声音】结婚12年了 我们过年过节从来都是不放鞭炮的 ！大力支持环保 给孩子做最好的榜样！@快乐栋阳,0,0,0,0,0,0,1,0,0,1
春节放鞭炮,春节放鞭炮:#春节放鞭炮的习俗，应该废了# 春节，春天的节日。可惜这样的环境很少了。不放鞭炮就不是年吗？你说这是中国的传统一直放，可是原来环境也没这么糟糕啊。你说就这么点儿盼望和儿时的回忆，回忆就让它留在回忆中吧。如果我们那么想延续回忆，不说乏味，未来我们的子孙也就没有什么好环境可回忆了！,0,0,0,0,0,0,1,0,0,1
开放二胎,开放二胎:孩子是女人单体繁衍出来的吗？要求爸爸为孩子做点牺牲就炸毛？男人们口中如果休强制产假就会被人取代岗位的事情不就活生生发生在女人们身上吗？女人不愿意被取代选择不婚好像就被丑化成没人要的老处女，不幸福的女强人了呢。而且，政策开放二胎的时候，没想过女人会受损更重？以及说让女人比照残,0,0,0,0,0,1,0,1,0,1
